,movie_code,release,acc_audience_num
0,20138582,2013-06-20,7443
1,20196410,해당정보없음,0
2,20123602,2013-05-09,18065
3,20040807,2003-10-31,76834
4,19970059,1997-10-18,0
5,20140704,2016-06-23,250650
6,20198414,2019-12-18,3317038
7,20212015,해당정보없음,0
8,20156562,2017-02-22,102170
9,20020122,2002-04-25,0
10,20161907,2016-07-27,2611966
11,20134082,2014-08-13,1475472
12,20051323,해당정보없음,0
13,20041106,해당정보없음,0
14,19990227,1999-07-17,0
15,20173694,2017-10-19,1028384
16,20050277,2005-11-04,58800
17,20068780,해당정보없음,0
18,20100814,2010-09-16,1043904
19,20184888,2019-02-14,224160
20,20124401,2013-02-21,4682492
21,20098186,해당정보없음,0
22,20124060,2012-11-22,11868
23,20199541,2021-02-17,447111
24,20154451,2015-09-17,611
25,20179086,2018-06-06,5661128
26,20040676,2004-10-01,198111
27,20215830,해당정보없음,0
28,20020305,2002-09-13,0
29,20098169,2015-06-11,5546792
